,step,KL,W2,seed
0,0,173.48167419433594,39.31792428297653,58888319060236145
1,30,161.0648956298828,39.06030775098377,58888319060236145
2,60,150.0784454345703,38.81405209004127,58888319060236145
3,90,139.67446899414062,38.57843984025031,58888319060236145
4,120,129.6299285888672,38.35372762654971,58888319060236145
5,150,125.69023132324219,38.205823332620874,58888319060236145
6,180,121.88450622558594,38.057450083208906,58888319060236145
7,210,118.19779968261719,37.91279634837194,58888319060236145
8,240,114.57653045654297,37.7722878250585,58888319060236145
9,270,112.04872131347656,37.65454806838578,58888319060236145
10,300,109.88531494140625,37.54328556500649,58888319060236145
11,330,107.57991027832031,37.427793438562304,58888319060236145
12,360,105.32408142089844,37.31672989529127,58888319060236145
13,390,103.4276123046875,37.214561450920996,58888319060236145
14,420,101.85374450683594,37.1204177648779,58888319060236145
15,450,100.26653289794922,37.024907157209725,58888319060236145
16,480,98.6286849975586,36.93024860082518,58888319060236145
17,510,97.13945007324219,36.8402113440599,58888319060236145
18,540,95.8594970703125,36.754412535372026,58888319060236145
19,570,94.62161254882812,36.66992431965704,58888319060236145
20,600,93.38264465332031,36.587002673742454,58888319060236145
21,630,92.16987609863281,36.50652766971956,58888319060236145
22,660,91.13353729248047,36.42999661433298,58888319060236145
23,690,90.09359741210938,36.35234743537892,58888319060236145
24,720,89.05298614501953,36.27548942209464,58888319060236145
25,750,88.0302963256836,36.20169194941032,58888319060236145
26,780,87.12138366699219,36.12886887262906,58888319060236145
27,810,86.25361633300781,36.05929598797566,58888319060236145
28,840,85.3620834350586,35.98762808243966,58888319060236145
29,870,84.48030090332031,35.918138466496806,58888319060236145
30,900,83.70896911621094,35.85286228985072,58888319060236145
31,930,82.94257354736328,35.7864607968878,58888319060236145
32,960,82.18628692626953,35.721858118817636,58888319060236145
33,990,81.39893341064453,35.65528283909605,58888319060236145
34,1020,80.70989990234375,35.593955772012755,58888319060236145
35,1050,80.06217956542969,35.533893577448524,58888319060236145
36,1080,79.38945770263672,35.471883465662806,58888319060236145
37,1110,78.71910095214844,35.41125226689075,58888319060236145
38,1140,78.091064453125,35.35305159156614,58888319060236145
39,1170,77.48786926269531,35.29460103620223,58888319060236145
40,1200,76.89881896972656,35.23687456488675,58888319060236145
41,1230,76.29192352294922,35.179407303736475,58888319060236145
42,1260,75.72467041015625,35.12438138912556,58888319060236145
43,1290,75.17340850830078,35.06809085327786,58888319060236145
44,1320,74.63775634765625,35.01278365870457,58888319060236145
45,1350,74.10759735107422,34.95901443733344,58888319060236145
46,1380,73.5683364868164,34.90547014012453,58888319060236145
47,1410,73.07747650146484,34.852220102796174,58888319060236145
48,1440,72.58163452148438,34.79850622018494,58888319060236145
49,1470,72.08479309082031,34.74510279116684,58888319060236145
50,1500,71.58699035644531,34.69303869069053,58888319060236145
51,1530,71.14281463623047,34.64348453183964,58888319060236145
52,1560,70.7082290649414,34.59439221400269,58888319060236145
53,1590,70.25216674804688,34.54346856792359,58888319060236145
54,1620,69.80488586425781,34.49521592735723,58888319060236145
55,1650,69.36807250976562,34.44482964194336,58888319060236145
56,1680,68.94674682617188,34.396115673684726,58888319060236145
57,1710,68.52269744873047,34.346548950435874,58888319060236145
58,1740,68.09382629394531,34.297932073687036,58888319060236145
59,1770,67.70994567871094,34.253143389056284,58888319060236145
60,1800,67.32244873046875,34.20605857679857,58888319060236145
61,1830,66.91587829589844,34.156902226732484,58888319060236145
62,1860,66.51321411132812,34.10886859736317,58888319060236145
