,step,KL,W2,seed
0,0,173.48167419433594,39.31792428297653,58888319060236145
1,30,157.025390625,39.0136272391015,58888319060236145
2,60,143.4647674560547,38.746572429054936,58888319060236145
3,90,135.79098510742188,38.53711051335777,58888319060236145
4,120,129.9059600830078,38.35786179550989,58888319060236145
5,150,124.9422607421875,38.19276284571545,58888319060236145
6,180,121.18437194824219,38.0455964235884,58888319060236145
7,210,117.70054626464844,37.908460686257925,58888319060236145
8,240,114.714599609375,37.77822406978903,58888319060236145
9,270,112.061279296875,37.657084728818795,58888319060236145
10,300,109.5984878540039,37.541141169035306,58888319060236145
11,330,107.48753356933594,37.43140862380816,58888319060236145
12,360,105.42259216308594,37.32431012057105,58888319060236145
13,390,103.52688598632812,37.21890087081092,58888319060236145
14,420,101.82384490966797,37.122344772997735,58888319060236145
15,450,100.18594360351562,37.027905637484245,58888319060236145
16,480,98.71058654785156,36.936207808404276,58888319060236145
17,510,97.24348449707031,36.84555564383749,58888319060236145
18,540,95.88394165039062,36.75649489535404,58888319060236145
19,570,94.6067886352539,36.671948231712136,58888319060236145
20,600,93.33761596679688,36.58653890574459,58888319060236145
21,630,92.20106506347656,36.505999346425924,58888319060236145
22,660,91.12747955322266,36.43020268909782,58888319060236145
23,690,90.08720397949219,36.35328094073835,58888319060236145
24,720,89.09261322021484,36.27994789330085,58888319060236145
25,750,88.09620666503906,36.205001367538124,58888319060236145
26,780,87.176025390625,36.13264442528477,58888319060236145
27,810,86.28417205810547,36.06345285515431,58888319060236145
28,840,85.40080261230469,35.99209677517326,58888319060236145
29,870,84.58361053466797,35.925431057674,58888319060236145
30,900,83.79432678222656,35.86101235368642,58888319060236145
31,930,83.02921295166016,35.79509830270061,58888319060236145
32,960,82.2783203125,35.731913653208004,58888319060236145
33,990,81.55554962158203,35.667749501365904,58888319060236145
34,1020,80.86493682861328,35.6069495800811,58888319060236145
35,1050,80.16547393798828,35.54486773178812,58888319060236145
36,1080,79.50293731689453,35.483396273930886,58888319060236145
37,1110,78.83544158935547,35.42194047744279,58888319060236145
38,1140,78.19473266601562,35.36136345491538,58888319060236145
39,1170,77.58572387695312,35.3045466015666,58888319060236145
40,1200,76.99227905273438,35.24784076110638,58888319060236145
41,1230,76.4144058227539,35.19049547363162,58888319060236145
42,1260,75.83856964111328,35.13450542813557,58888319060236145
43,1290,75.27207946777344,35.077519482524345,58888319060236145
44,1320,74.72119903564453,35.02202327475973,58888319060236145
45,1350,74.19012451171875,34.96848469515086,58888319060236145
46,1380,73.67830657958984,34.914916462760765,58888319060236145
47,1410,73.15263366699219,34.86037649838818,58888319060236145
48,1440,72.66912078857422,34.8091002744119,58888319060236145
49,1470,72.18014526367188,34.7568458016277,58888319060236145
50,1500,71.69290161132812,34.70550103020863,58888319060236145
51,1530,71.23503112792969,34.654302103734175,58888319060236145
52,1560,70.78692626953125,34.6053221385454,58888319060236145
53,1590,70.34088134765625,34.55482439069652,58888319060236145
54,1620,69.88121795654297,34.50374682439394,58888319060236145
55,1650,69.43690490722656,34.45404796099346,58888319060236145
56,1680,69.01435089111328,34.4050827174834,58888319060236145
57,1710,68.59940338134766,34.35745468428668,58888319060236145
58,1740,68.20880126953125,34.31143625969518,58888319060236145
59,1770,67.81269836425781,34.265010468155594,58888319060236145
60,1800,67.41441345214844,34.21780285504261,58888319060236145
61,1830,67.02281188964844,34.17016027933766,58888319060236145
62,1860,66.6394271850586,34.124298871002466,58888319060236145
63,1890,66.27195739746094,34.07929452658443,58888319060236145
64,1920,65.89540100097656,34.0329824800057,58888319060236145
65,1950,65.52455139160156,33.98769919086996,58888319060236145
66,1980,65.16496276855469,33.94231053325536,58888319060236145
67,2010,64.81426239013672,33.89881830997211,58888319060236145
68,2040,64.47859191894531,33.85599313983235,58888319060236145
69,2070,64.13058471679688,33.81168769241451,58888319060236145
70,2100,63.79207229614258,33.76905386627581,58888319060236145
71,2130,63.44524383544922,33.72380349063551,58888319060236145
72,2160,63.12132263183594,33.68206958492066,58888319060236145
73,2190,62.79633331298828,33.63942207846974,58888319060236145
74,2220,62.4818115234375,33.59778500476724,58888319060236145
75,2250,62.16572570800781,33.55643821829781,58888319060236145
76,2280,61.85624694824219,33.51442123420995,58888319060236145
77,2310,61.553565979003906,33.47436453548726,58888319060236145
78,2340,61.2467041015625,33.432187808168116,58888319060236145
79,2370,60.94452667236328,33.391387231005204,58888319060236145
80,2400,60.66059112548828,33.35227895839728,58888319060236145
81,2430,60.35659408569336,33.30974425749918,58888319060236145
82,2460,60.082786560058594,33.27245335624877,58888319060236145
83,2490,59.81372833251953,33.234031571450785,58888319060236145
84,2520,59.53678894042969,33.194844555715655,58888319060236145
85,2550,59.25751876831055,33.15567749564639,58888319060236145
86,2580,58.97500228881836,33.1150357212598,58888319060236145
87,2610,58.69036865234375,33.074869939039445,58888319060236145
88,2640,58.43256378173828,33.037624296256915,58888319060236145
89,2670,58.17002868652344,32.99922687896453,58888319060236145
90,2700,57.90113067626953,32.96102360589606,58888319060236145
91,2730,57.65757751464844,32.92494868779221,58888319060236145
92,2760,57.404720306396484,32.88796938507207,58888319060236145
93,2790,57.14226150512695,32.84833051134886,58888319060236145
94,2820,56.896488189697266,32.81143041411502,58888319060236145
95,2850,56.65260696411133,32.77521691385123,58888319060236145
96,2880,56.40369415283203,32.7366496823037,58888319060236145
97,2910,56.1641845703125,32.700823721587085,58888319060236145
98,2940,55.93206787109375,32.66530414256941,58888319060236145
99,2970,55.684574127197266,32.62782479988323,58888319060236145
100,3000,55.45523452758789,32.59272941534948,58888319060236145
101,3030,55.22386169433594,32.55571771378071,58888319060236145
102,3060,54.99018859863281,32.51951224661607,58888319060236145
103,3090,54.76658630371094,32.483867690843866,58888319060236145
104,3120,54.54340362548828,32.448428508871004,58888319060236145
105,3150,54.322052001953125,32.41268318498177,58888319060236145
106,3180,54.10456085205078,32.377484671788125,58888319060236145
107,3210,53.89316940307617,32.34372169382819,58888319060236145
108,3240,53.675506591796875,32.3080910011815,58888319060236145
109,3270,53.47124481201172,32.27538820206118,58888319060236145
110,3300,53.25434875488281,32.24037298777148,58888319060236145
111,3330,53.04986572265625,32.206407523144755,58888319060236145
112,3360,52.84358215332031,32.17293549429881,58888319060236145
113,3390,52.63943099975586,32.139561540500594,58888319060236145
114,3420,52.43092346191406,32.105580676058096,58888319060236145
115,3450,52.23430252075195,32.073128111785415,58888319060236145
116,3480,52.02424621582031,32.03757178469328,58888319060236145
117,3510,51.83109664916992,32.00501974788486,58888319060236145
118,3540,51.636314392089844,31.971589828351416,58888319060236145
119,3570,51.44579315185547,31.93999673001363,58888319060236145
120,3600,51.25666046142578,31.907654076598533,58888319060236145
121,3630,51.061981201171875,31.873887465265945,58888319060236145
122,3660,50.87001037597656,31.84116329809232,58888319060236145
123,3690,50.686561584472656,31.808816093183978,58888319060236145
124,3720,50.51795196533203,31.779293934088887,58888319060236145
125,3750,50.34217071533203,31.74846495274171,58888319060236145
126,3780,50.16211700439453,31.71663516656618,58888319060236145
127,3810,49.979591369628906,31.685145183397356,58888319060236145
128,3840,49.79681396484375,31.65189324813614,58888319060236145
129,3870,49.6204948425293,31.620441093094747,58888319060236145
130,3900,49.444671630859375,31.58891028398554,58888319060236145
131,3930,49.27003479003906,31.55720871488795,58888319060236145
132,3960,49.104156494140625,31.527235094983748,58888319060236145
133,3990,48.94257354736328,31.4977600270043,58888319060236145
134,4020,48.76158905029297,31.464598123265358,58888319060236145
135,4050,48.59263229370117,31.434295430297443,58888319060236145
136,4080,48.430206298828125,31.403927541615914,58888319060236145
137,4110,48.25602340698242,31.372241381464523,58888319060236145
138,4140,48.09563446044922,31.342604002915802,58888319060236145
139,4170,47.93074417114258,31.31197272977972,58888319060236145
140,4200,47.78484344482422,31.285069189618532,58888319060236145
141,4230,47.62364959716797,31.254692030570087,58888319060236145
142,4260,47.46970748901367,31.2261451920452,58888319060236145
143,4290,47.31389617919922,31.196817049868546,58888319060236145
144,4320,47.16230773925781,31.16877823746716,58888319060236145
145,4350,46.996551513671875,31.138029871796242,58888319060236145
146,4380,46.85166549682617,31.110352037645765,58888319060236145
147,4410,46.69953918457031,31.081825799324132,58888319060236145
148,4440,46.54902648925781,31.05277018452319,58888319060236145
149,4470,46.39228057861328,31.02315517845602,58888319060236145
150,4500,46.23863220214844,30.993428179729186,58888319060236145
151,4530,46.09471130371094,30.965695997559642,58888319060236145
152,4560,45.93894958496094,30.935727340313477,58888319060236145
153,4590,45.79706573486328,30.907673832849547,58888319060236145
154,4620,45.64487075805664,30.877221896266025,58888319060236145
155,4650,45.50292205810547,30.84917157264924,58888319060236145
156,4680,45.35218811035156,30.818644005850988,58888319060236145
157,4710,45.21781921386719,30.792415487624545,58888319060236145
158,4740,45.07778549194336,30.764209472577974,58888319060236145
159,4770,44.93079376220703,30.735201120061422,58888319060236145
160,4800,44.78886413574219,30.707637232047013,58888319060236145
161,4830,44.647430419921875,30.678343609157952,58888319060236145
162,4860,44.504661560058594,30.650115259647677,58888319060236145
163,4890,44.36845016479492,30.62214491634026,58888319060236145
