,step,KL,W2,seed
0,0,173.48167419433594,39.31792428297653,58888319060236145
1,30,156.95480346679688,39.011845281473484,58888319060236145
2,60,143.48451232910156,38.74702767078157,58888319060236145
3,90,135.8551025390625,38.539245419442246,58888319060236145
4,120,129.97010803222656,38.36006395766224,58888319060236145
5,150,124.94041442871094,38.19333655274504,58888319060236145
6,180,121.2486801147461,38.04889143783873,58888319060236145
7,210,117.72179412841797,37.90938002328711,58888319060236145
8,240,114.71295166015625,37.7786376655801,58888319060236145
9,270,112.0479507446289,37.657295434139485,58888319060236145
10,300,109.57357788085938,37.539829108977706,58888319060236145
11,330,107.44487762451172,37.429647548768074,58888319060236145
12,360,105.39202880859375,37.32283671728343,58888319060236145
13,390,103.53437805175781,37.22027507895562,58888319060236145
14,420,101.79864501953125,37.12192550926777,58888319060236145
15,450,100.1342544555664,37.02559621924575,58888319060236145
16,480,98.64972686767578,36.93332913211656,58888319060236145
17,510,97.18852996826172,36.843103922452364,58888319060236145
18,540,95.83988952636719,36.75586222908021,58888319060236145
19,570,94.5835189819336,36.672707169936,58888319060236145
20,600,93.36319732666016,36.5909611447964,58888319060236145
21,630,92.21756744384766,36.50981447137708,58888319060236145
22,660,91.12081909179688,36.43225164549863,58888319060236145
23,690,90.07255554199219,36.35496824122272,58888319060236145
24,720,89.07105255126953,36.28049464922147,58888319060236145
25,750,88.0888900756836,36.206798408262536,58888319060236145
26,780,87.1794204711914,36.13530819083843,58888319060236145
27,810,86.27616882324219,36.0644056851333,58888319060236145
28,840,85.42681121826172,35.995391550733615,58888319060236145
29,870,84.60816955566406,35.9283735014673,58888319060236145
30,900,83.82293701171875,35.86376947474289,58888319060236145
31,930,83.06025695800781,35.79840779946173,58888319060236145
32,960,82.2796859741211,35.73212375396612,58888319060236145
33,990,81.56036376953125,35.66889770755294,58888319060236145
34,1020,80.85806274414062,35.60666503235823,58888319060236145
35,1050,80.16551971435547,35.5446565241792,58888319060236145
36,1080,79.49219512939453,35.48241408056074,58888319060236145
37,1110,78.85114288330078,35.423670416562565,58888319060236145
38,1140,78.21783447265625,35.363826429369354,58888319060236145
39,1170,77.6162338256836,35.3070723151715,58888319060236145
40,1200,77.00788116455078,35.24923813449732,58888319060236145
41,1230,76.43031311035156,35.19212232350888,58888319060236145
42,1260,75.87060546875,35.13775728905713,58888319060236145
43,1290,75.31391143798828,35.08217369452487,58888319060236145
44,1320,74.76705169677734,35.02708912622129,58888319060236145
45,1350,74.24772644042969,34.97400331965337,58888319060236145
46,1380,73.70895385742188,34.91761544212409,58888319060236145
47,1410,73.20682525634766,34.86498091970294,58888319060236145
48,1440,72.73104858398438,34.81452319637058,58888319060236145
49,1470,72.24832153320312,34.76331101849693,58888319060236145
50,1500,71.77772521972656,34.713342006802655,58888319060236145
51,1530,71.30052185058594,34.660453630880795,58888319060236145
52,1560,70.84703826904297,34.61116671434416,58888319060236145
53,1590,70.38888549804688,34.55946952130125,58888319060236145
54,1620,69.94491577148438,34.50998885909249,58888319060236145
55,1650,69.51516723632812,34.46181331776431,58888319060236145
56,1680,69.10096740722656,34.41381508849771,58888319060236145
57,1710,68.67225646972656,34.36485468185028,58888319060236145
58,1740,68.26542663574219,34.31710145318858,58888319060236145
59,1770,67.85772705078125,34.27001546484824,58888319060236145
60,1800,67.44918060302734,34.22182135188928,58888319060236145
61,1830,67.05360412597656,34.1735164071948,58888319060236145
62,1860,66.65217590332031,34.125922892740206,58888319060236145
63,1890,66.26529693603516,34.07883245196441,58888319060236145
64,1920,65.87882995605469,34.0317396228552,58888319060236145
65,1950,65.51203918457031,33.98684437867559,58888319060236145
66,1980,65.15995788574219,33.94196707479179,58888319060236145
67,2010,64.81063842773438,33.89786402631993,58888319060236145
68,2040,64.45763397216797,33.85341505575914,58888319060236145
69,2070,64.11651611328125,33.8100431610888,58888319060236145
70,2100,63.76481246948242,33.7655002745267,58888319060236145
71,2130,63.4306640625,33.72174019410549,58888319060236145
72,2160,63.11741638183594,33.68159118807984,58888319060236145
73,2190,62.79662322998047,33.63883602419234,58888319060236145
74,2220,62.46757507324219,33.59524342610684,58888319060236145
75,2250,62.15392303466797,33.55415908344113,58888319060236145
76,2280,61.855796813964844,33.51339044124285,58888319060236145
77,2310,61.55140686035156,33.473224928431605,58888319060236145
78,2340,61.24662780761719,33.431579864352244,58888319060236145
79,2370,60.94599151611328,33.3907822001447,58888319060236145
80,2400,60.664825439453125,33.35228810846885,58888319060236145
81,2430,60.35823440551758,33.30953720114837,58888319060236145
82,2460,60.086795806884766,33.27227908731325,58888319060236145
83,2490,59.80741882324219,33.2328029129823,58888319060236145
84,2520,59.522705078125,33.19252220415673,58888319060236145
85,2550,59.25447463989258,33.15485830019863,58888319060236145
86,2580,58.976722717285156,33.114182343304584,58888319060236145
87,2610,58.718345642089844,33.07746257307893,58888319060236145
88,2640,58.4387092590332,33.03648255622108,58888319060236145
89,2670,58.165061950683594,32.99674278136688,58888319060236145
90,2700,57.89403533935547,32.95736436990885,58888319060236145
91,2730,57.64317321777344,32.91977071170055,58888319060236145
92,2760,57.386253356933594,32.88180738396139,58888319060236145
93,2790,57.13129425048828,32.8438187588481,58888319060236145
94,2820,56.89183807373047,32.80833306874947,58888319060236145
95,2850,56.64693832397461,32.771786497448915,58888319060236145
96,2880,56.40166473388672,32.73395547165531,58888319060236145
97,2910,56.15061950683594,32.69571292317523,58888319060236145
98,2940,55.916709899902344,32.65935616208432,58888319060236145
99,2970,55.680076599121094,32.62339106425404,58888319060236145
100,3000,55.44150924682617,32.58680377504731,58888319060236145
101,3030,55.21061706542969,32.55012660785669,58888319060236145
102,3060,54.973453521728516,32.51297817795226,58888319060236145
103,3090,54.75157928466797,32.47808380638204,58888319060236145
104,3120,54.52049255371094,32.4417183251847,58888319060236145
105,3150,54.298194885253906,32.406315920256,58888319060236145
106,3180,54.0913200378418,32.372733843226385,58888319060236145
107,3210,53.8780517578125,32.338696012140396,58888319060236145
108,3240,53.663597106933594,32.3032902887084,58888319060236145
109,3270,53.449459075927734,32.26850584899404,58888319060236145
110,3300,53.233909606933594,32.23345664893951,58888319060236145
111,3330,53.02779769897461,32.19868017299486,58888319060236145
112,3360,52.82939529418945,32.16642210345285,58888319060236145
113,3390,52.628822326660156,32.132743169448666,58888319060236145
114,3420,52.42228317260742,32.09890720491899,58888319060236145
115,3450,52.23651885986328,32.068606265513004,58888319060236145
116,3480,52.04502868652344,32.036243894245196,58888319060236145
117,3510,51.843238830566406,32.00265682635291,58888319060236145
