,step,KL,W2,seed
0,0,173.48167419433594,39.31792428297653,58888319060236145
1,30,156.977783203125,39.01515881279352,58888319060236145
2,60,146.41668701171875,38.77558379234928,58888319060236145
3,90,140.51651000976562,38.594086853287024,58888319060236145
4,120,135.03350830078125,38.41906474828367,58888319060236145
5,150,131.1211395263672,38.271208823405196,58888319060236145
6,180,123.5140609741211,38.08579407024275,58888319060236145
7,210,120.40263366699219,37.95235789416203,58888319060236145
8,240,116.53378295898438,37.8157895005099,58888319060236145
9,270,113.82373046875,37.699301116698436,58888319060236145
10,300,110.77863311767578,37.569427917689936,58888319060236145
11,330,108.09882354736328,37.446988898161926,58888319060236145
12,360,106.11920166015625,37.34391997869265,58888319060236145
13,390,103.96231079101562,37.23387995369607,58888319060236145
14,420,102.22586822509766,37.135477661824616,58888319060236145
15,450,100.67265319824219,37.0418118508708,58888319060236145
16,480,99.08122253417969,36.94659198328971,58888319060236145
17,510,97.7152099609375,36.8581115324997,58888319060236145
18,540,96.53936767578125,36.77722737136393,58888319060236145
19,570,95.23274993896484,36.693192568368524,58888319060236145
20,600,93.84407043457031,36.60573532110013,58888319060236145
21,630,92.78373718261719,36.52960258796111,58888319060236145
22,660,91.49152374267578,36.44532003617285,58888319060236145
23,690,90.50337219238281,36.37136707319973,58888319060236145
24,720,89.47177124023438,36.29760478711027,58888319060236145
25,750,88.5353012084961,36.2277090003503,58888319060236145
26,780,87.56327056884766,36.15368062932009,58888319060236145
27,810,86.7295150756836,36.085694785663506,58888319060236145
28,840,85.794677734375,36.01355911916632,58888319060236145
29,870,85.04425048828125,35.94926777440154,58888319060236145
30,900,84.22492218017578,35.881923738449075,58888319060236145
31,930,83.48746490478516,35.81734499021999,58888319060236145
32,960,82.76319885253906,35.75501050716092,58888319060236145
33,990,82.07014465332031,35.693717989392056,58888319060236145
34,1020,81.32465362548828,35.629772843657385,58888319060236145
35,1050,80.61984252929688,35.56822504444803,58888319060236145
36,1080,79.91812133789062,35.506494921924144,58888319060236145
37,1110,79.13956451416016,35.439344570049364,58888319060236145
38,1140,78.42256164550781,35.37533127053371,58888319060236145
39,1170,77.80567932128906,35.317048932668484,58888319060236145
