,step,KL,W2,seed
0,0,173.48167419433594,39.31792428297653,58888319060236145
1,30,165.2245635986328,39.16517443688812,58888319060236145
2,60,156.97909545898438,39.012425717347575,58888319060236145
3,90,148.77072143554688,38.86451074325393,58888319060236145
4,120,143.4958038330078,38.74744667747073,58888319060236145
5,150,139.69012451171875,38.64229297855686,58888319060236145
6,180,135.87655639648438,38.53972053082054,58888319060236145
7,210,132.48439025878906,38.44418291751448,58888319060236145
8,240,129.95721435546875,38.35897084817644,58888319060236145
9,270,127.4791259765625,38.27615878134439,58888319060236145
10,300,124.97006225585938,38.193849525827616,58888319060236145
11,330,123.12134552001953,38.121841249780125,58888319060236145
12,360,121.25086975097656,38.04876150353813,58888319060236145
13,390,119.33611297607422,37.975613448591915,58888319060236145
14,420,117.68071746826172,37.907550987567106,58888319060236145
15,450,116.19590759277344,37.84232585315763,58888319060236145
16,480,114.69389343261719,37.77721914239867,58888319060236145
17,510,113.30722045898438,37.71605889581801,58888319060236145
18,540,112.07630920410156,37.657162527843724,58888319060236145
19,570,110.84028625488281,37.59826967843733,58888319060236145
20,600,109.62429809570312,37.54151185427523,58888319060236145
21,630,108.53665161132812,37.48508329624682,58888319060236145
22,660,107.461181640625,37.42898223218874,58888319060236145
23,690,106.38664245605469,37.374371271363046,58888319060236145
24,720,105.42412567138672,37.323234100368865,58888319060236145
25,750,104.48889923095703,37.271181779102974,58888319060236145
26,780,103.547119140625,37.21985855821795,58888319060236145
27,810,102.6634750366211,37.17133478747854,58888319060236145
28,840,101.83387756347656,37.122525630399764,58888319060236145
29,870,101.00375366210938,37.074116473689394,58888319060236145
30,900,100.18751525878906,37.02721991519803,58888319060236145
31,930,99.41844940185547,36.979478248393896,58888319060236145
32,960,98.66986083984375,36.932754030975,58888319060236145
33,990,97.924072265625,36.8875905412308,58888319060236145
34,1020,97.22241973876953,36.843685392755056,58888319060236145
35,1050,96.55500793457031,36.799371266177054,58888319060236145
36,1080,95.85578918457031,36.75438098355589,58888319060236145
37,1110,95.20694732666016,36.71252939328922,58888319060236145
38,1140,94.59539794921875,36.671170969488244,58888319060236145
39,1170,93.98374938964844,36.62968086822232,58888319060236145
40,1200,93.35810089111328,36.58814205001226,58888319060236145
41,1230,92.78520202636719,36.54739104220967,58888319060236145
42,1260,92.20228576660156,36.50562316220527,58888319060236145
43,1290,91.62992858886719,36.465426021395594,58888319060236145
44,1320,91.068115234375,36.4251124687265,58888319060236145
45,1350,90.5525131225586,36.38676383015189,58888319060236145
46,1380,90.0263671875,36.3479297494412,58888319060236145
47,1410,89.5058364868164,36.31008456628733,58888319060236145
48,1440,89.02009582519531,36.27306647586471,58888319060236145
49,1470,88.54072570800781,36.23685611654159,58888319060236145
50,1500,88.05691528320312,36.20119289729967,58888319060236145
51,1530,87.59996795654297,36.16532236814968,58888319060236145
52,1560,87.1438217163086,36.12948211003117,58888319060236145
53,1590,86.68978881835938,36.09477305097737,58888319060236145
54,1620,86.24178314208984,36.05932137746251,58888319060236145
55,1650,85.81092834472656,36.0246802607688,58888319060236145
56,1680,85.3779296875,35.99013638474002,58888319060236145
57,1710,84.94789123535156,35.95620097663093,58888319060236145
58,1740,84.54937744140625,35.92302187979963,58888319060236145
59,1770,84.14717102050781,35.889551913104704,58888319060236145
60,1800,83.74029541015625,35.85637412552596,58888319060236145
61,1830,83.34869384765625,35.82276692109102,58888319060236145
62,1860,82.96634674072266,35.78969435018533,58888319060236145
63,1890,82.57577514648438,35.75657241267855,58888319060236145
64,1920,82.19906616210938,35.72406217333161,58888319060236145
65,1950,81.83312225341797,35.69167793790925,58888319060236145
66,1980,81.44990539550781,35.658185954783754,58888319060236145
67,2010,81.0992431640625,35.627878173208686,58888319060236145
68,2040,80.74909210205078,35.59623290286488,58888319060236145
69,2070,80.41957092285156,35.566524445506516,58888319060236145
70,2100,80.07014465332031,35.53551329414175,58888319060236145
71,2130,79.7397232055664,35.50506125892476,58888319060236145
72,2160,79.40818786621094,35.474254459990945,58888319060236145
73,2190,79.08320617675781,35.44504990122034,58888319060236145
74,2220,78.76771545410156,35.416190062663254,58888319060236145
75,2250,78.45350646972656,35.38623558596354,58888319060236145
76,2280,78.13904571533203,35.35670456387568,58888319060236145
77,2310,77.82247161865234,35.327098752232686,58888319060236145
78,2340,77.52934265136719,35.29870098198551,58888319060236145
79,2370,77.23104095458984,35.27032534028252,58888319060236145
80,2400,76.93022155761719,35.24212601829042,58888319060236145
81,2430,76.63209533691406,35.21288320422921,58888319060236145
82,2460,76.34375,35.18414171363286,58888319060236145
83,2490,76.06423950195312,35.15731595606205,58888319060236145
84,2520,75.78285217285156,35.12952108915129,58888319060236145
85,2550,75.5018539428711,35.10125733647674,58888319060236145
86,2580,75.235595703125,35.07466749385784,58888319060236145
87,2610,74.94888305664062,35.04618186452342,58888319060236145
88,2640,74.66644287109375,35.016895684775335,58888319060236145
89,2670,74.40769958496094,34.99042489002348,58888319060236145
90,2700,74.13362121582031,34.9627749167999,58888319060236145
91,2730,73.87781524658203,34.93599406973594,58888319060236145
92,2760,73.62715148925781,34.9095563424034,58888319060236145
93,2790,73.36174011230469,34.88205748762983,58888319060236145
94,2820,73.10581970214844,34.85545802455567,58888319060236145
95,2850,72.85079956054688,34.828356324938376,58888319060236145
96,2880,72.59623718261719,34.801442223841455,58888319060236145
97,2910,72.3450927734375,34.77484603836784,58888319060236145
98,2940,72.10172271728516,34.7483313729325,58888319060236145
99,2970,71.84223175048828,34.72051497538955,58888319060236145
100,3000,71.60737609863281,34.69541013412293,58888319060236145
101,3030,71.36925506591797,34.66889281338892,58888319060236145
102,3060,71.13520050048828,34.642652948645726,58888319060236145
103,3090,70.8968505859375,34.61729240702903,58888319060236145
104,3120,70.67668151855469,34.592820180028866,58888319060236145
105,3150,70.45994567871094,34.56827059647691,58888319060236145
106,3180,70.2333755493164,34.54312048514961,58888319060236145
107,3210,70.00027465820312,34.517326095473415,58888319060236145
108,3240,69.78475952148438,34.492818333699006,58888319060236145
109,3270,69.57424926757812,34.468872180767136,58888319060236145
110,3300,69.36489868164062,34.44542147436833,58888319060236145
111,3330,69.15106201171875,34.420548658059985,58888319060236145
112,3360,68.93956756591797,34.39610680129275,58888319060236145
113,3390,68.7220230102539,34.37100296364019,58888319060236145
114,3420,68.52313995361328,34.348430783161334,58888319060236145
115,3450,68.31510162353516,34.32386466508215,58888319060236145
116,3480,68.11003112792969,34.29958168419751,58888319060236145
117,3510,67.9128646850586,34.277233128382754,58888319060236145
118,3540,67.71002197265625,34.25323604694161,58888319060236145
119,3570,67.51193237304688,34.22941293625904,58888319060236145
120,3600,67.31159210205078,34.20614422489584,58888319060236145
121,3630,67.11198425292969,34.18201867050313,58888319060236145
122,3660,66.91644287109375,34.157911813416305,58888319060236145
123,3690,66.72498321533203,34.135127203215276,58888319060236145
124,3720,66.54096984863281,34.11316830716732,58888319060236145
125,3750,66.34146118164062,34.08868331394049,58888319060236145
126,3780,66.14928436279297,34.06515005459667,58888319060236145
127,3810,65.95333099365234,34.04177623592628,58888319060236145
128,3840,65.77018737792969,34.01881157559189,58888319060236145
129,3870,65.57743072509766,33.99491215953315,58888319060236145
